# Directed graph (each unordered pair of nodes is saved once): web-Google.txt 
# Webgraph from the Google programming contest, 2002
# Nodes: 875713 Edges: 5105039
# FromNodeId	ToNodeId
613910	715826
613910	735555
613910	774932
613910	861807
613910	872425
613910	887319
613910	896803
774932	75255
774932	222795
774932	331286
774932	342649
774932	428244
774932	437890
774932	497804
774932	556336
774932	613910
774932	746271
774932	797511
774932	858328
774932	861807
774932	863707
774932	887319
774932	887891
774932	894898
1632	67397
1632	417194
1632	459074
1632	590573
1632	732203
590573	110671
590573	147296
590573	199715
590573	212642
590573	321004
590573	351031
590573	364297
590573	408357
590573	443139
590573	458892
590573	534072
590573	561980
590573	568104
590573	573780
590573	592554
590573	597322
590573	630539
590573	670602
590573	687543
590573	751944
590573	777520
590573	780250
590573	793505
590573	904602
574190	348960
574190	367711
574190	606218
574190	625394
574190	799127
574190	807662
743313	348960
743313	531095
743313	606218
743313	625394
743313	799127
743313	807662
1634	10148
1634	94430
1634	284798
1634	311054
1634	449941
1634	507927
1634	587848
1634	653662
1634	730296
1634	812141
1634	838973
1634	875821
1634	883581
1634	885605
1634	899364
1634	902652
10148	94430
10148	284798
10148	311054
10148	507927
10148	812141
10148	838973
10148	875821
10148	885605
10148	899364
10148	902652
311054	1634
311054	10148
311054	33357
311054	67102
311054	94430
311054	108352
311054	132448
311054	184905
311054	250527
311054	277132
311054	284798
311054	344347
311054	390107
311054	447533
311054	449941
311054	481245
311054	507927
311054	535117
311054	555275
311054	587848
311054	653662
311054	662429
311054	676979
311054	693089
311054	720261
311054	730296
311054	755078
311054	765550
311054	812141
311054	838973
311054	841141
311054	843284
311054	875821
311054	883581
311054	885605
311054	899364
311054	902652
449941	59567
449941	77838
449941	129774
449941	179486
449941	306511
449941	313940
449941	346618
449941	423081
449941	425591
449941	463086
449941	507740
449941	511653
449941	519989
449941	573980
449941	627542
449941	634684
449941	672966
449941	675168
449941	728502
449941	761294
449941	834135
587848	1634
587848	10148
587848	94430
587848	284798
587848	311054
587848	449941
587848	507927
587848	653662
587848	730296
587848	812141
587848	838973
587848	875821
587848	883581
587848	885605
587848	899364
587848	902652
653662	10
653662	24102
653662	92483
653662	94430
653662	107319
653662	233728
653662	284798
653662	507927
653662	697045
653662	765887
653662	812141
653662	838973
653662	860736
653662	875821
653662	885605
653662	899364
653662	902652
653662	903222
730296	1634
730296	10148
730296	94430
730296	284798
730296	311054
730296	449941
730296	507927
730296	587848
730296	653662
730296	812141
730296	838973
730296	875821
730296	883581
730296	885605
730296	899364
730296	902652
883581	1634
883581	10148
883581	24869
883581	94430
883581	284798
883581	311054
883581	313717
883581	328304
883581	392785
883581	423081
883581	449941
883581	455781
883581	456246
883581	492341
883581	507927
883581	511742
883581	587848
883581	653662
883581	730296
883581	804491
883581	812141
883581	838973
883581	875821
883581	885605
883581	899364
883581	902652
1635	483633
1635	706497
483633	25493
483633	226594
483633	492896
483633	607076
483633	608616
483633	659942
483633	818816
483633	849302
706497	226594
706497	229499
706497	255873
706497	303198
706497	337789
706497	379221
706497	396984
706497	483633
706497	528596
706497	577588
706497	585640
706497	636591
706497	679149
706497	805930
706497	818816
706497	868027
1636	2048
1636	7896
1636	30214
1636	159325
1636	200740
1636	292111
1636	293718
1636	298537
1636	342870
1636	373472
1636	376276
1636	381226
1636	415457
1636	424909
1636	483218
1636	537194
1636	621347
1636	681670
1636	725741
1636	841592
1636	915744
2048	7896
2048	292111
2048	298537
2048	376276
2048	377014
2048	415457
2048	483218
2048	537194
2048	621347
2048	725741
2048	808425
2048	841592
2048	876292
2048	878774
2048	915744
7896	159325
7896	292111
7896	293718
7896	298537
7896	376276
7896	381226
7896	415457
7896	424909
7896	483218
7896	537194
7896	621347
7896	725741
7896	841592
7896	915744
30214	1636
30214	2048
30214	7896
30214	159325
30214	292111
30214	293718
30214	298537
30214	342870
30214	373472
30214	376276
30214	381226
30214	415457
30214	418401
30214	424909
30214	483218
30214	537194
30214	621347
30214	681670
30214	725741
30214	841592
30214	915744
159325	1636
159325	2048
159325	7896
159325	30214
159325	292111
159325	293718
159325	298537
159325	342870
159325	373472
159325	376276
159325	381226
159325	415457
159325	424909
159325	483218
159325	537194
159325	621347
159325	681670
159325	725741
159325	841592
159325	915744
292111	5766
292111	7896
292111	180590
292111	298537
292111	299598
292111	376276
292111	415457
292111	483218
292111	511941
292111	537194
292111	621347
292111	623982
292111	645754
292111	725741
292111	836782
292111	841592
292111	915744
293718	7896
293718	159325
293718	292111
293718	298537
293718	376276
293718	381226
293718	415457
293718	424909
293718	483218
293718	537194
293718	621347
293718	725741
293718	841592
293718	915744
298537	7896
298537	30214
298537	44488
298537	159325
298537	213681
298537	292111
298537	376276
298537	415457
298537	418401
298537	483218
298537	509541
298537	537194
298537	538003
298537	621347
298537	725741
298537	760377
298537	841592
298537	915744
342870	1636
342870	2048
342870	7896
342870	30214
342870	159325
342870	292111
342870	293718
342870	298537
342870	373472
342870	376276
342870	381226
342870	415457
342870	424909
342870	483218
342870	537194
342870	621347
342870	681670
342870	725741
342870	841592
342870	915744
373472	7896
373472	83086
373472	96427
373472	292111
373472	298537
373472	328230
373472	376276
373472	415457
373472	483218
373472	537194
373472	621347
373472	680530
373472	725741
373472	760377
373472	840638
373472	841592
373472	884993
373472	903835
373472	904575
373472	915744
376276	7896
376276	292111
376276	298537
376276	415457
376276	483218
376276	536627
376276	537194
376276	621347
376276	725741
376276	841592
376276	915744
381226	7896
381226	159325
381226	292111
381226	293718
381226	298537
381226	376276
381226	415457
381226	424909
381226	483218
381226	537194
381226	621347
381226	725741
381226	841592
381226	915744
415457	7896
415457	144564
415457	292111
415457	298537
415457	328230
415457	376276
415457	425465
415457	483218
415457	537194
415457	572348
415457	574275
415457	621347
415457	725741
415457	841592
415457	915744
424909	7896
424909	159325
424909	292111
424909	293718
424909	298537
424909	376276
424909	381226
424909	415457
424909	483218
424909	537194
424909	621347
424909	725741
424909	841592
424909	915744
483218	7896
483218	96427
483218	292111
483218	298537
483218	328230
483218	373472
483218	376276
483218	415457
483218	537194
483218	621347
483218	725741
483218	760377
483218	841592
483218	884993
483218	915744
537194	7896
537194	292111
537194	298537
537194	376276
537194	415457
537194	483218
537194	621347
537194	725741
537194	841592
537194	915744
621347	7896
621347	292111
621347	298537
621347	376276
621347	415457
621347	483218
621347	537194
621347	725741
621347	841592
621347	915744
681670	1636
681670	2048
681670	7896
681670	30214
681670	159325
681670	292111
681670	293718
681670	298537
681670	342870
681670	373472
681670	376276
681670	381226
681670	415457
681670	424909
681670	427629
681670	483218
681670	537194
681670	621347
681670	725741
681670	841592
681670	915744
725741	7896
725741	155257
725741	211567
725741	292111
725741	298537
725741	376276
725741	415457
725741	483218
725741	537194
725741	621347
725741	630144
725741	642762
725741	841592
725741	915744
841592	2048
841592	7896
841592	292111
841592	298537
841592	376276
841592	415457
841592	483218
841592	537194
841592	621347
841592	725741
841592	808425
841592	876292
841592	915744
915744	7896
915744	67873
915744	292111
915744	298537
915744	376276
915744	395089
915744	415457
915744	483218
915744	537194
915744	538003
915744	621347
915744	725741
915744	841592
915744	903002
1638	98956
1638	181313
1638	269403
1638	475830
1638	751036
1638	839209
1638	900357
98956	1638
98956	158049
98956	177329
98956	181313
98956	259836
98956	269403
98956	475830
98956	543180
98956	551775
98956	615955
98956	751036
98956	839209
98956	900357
181313	1638
181313	98956
181313	269403
181313	475830
181313	751036
181313	839209
181313	900357
269403	1638
269403	98956
269403	181313
269403	267519
269403	475830
269403	682965
269403	751036
269403	839209
269403	900357
475830	64334
475830	74807
475830	216289
475830	240711
475830	260226
475830	388610
475830	418902
475830	460570
475830	493595
475830	512478
475830	569853
475830	686680
475830	750051
475830	751036
475830	827279
475830	876183
475830	876266
475830	895244
751036	1638
751036	98956
751036	181313
751036	269403
751036	475830
751036	839209
751036	900357
839209	1638
839209	98956
839209	181313
839209	269403
839209	475830
839209	751036
839209	900357
900357	1638
900357	98956
900357	167668
900357	181313
900357	269403
900357	285380
900357	299083
900357	350595
900357	361152
900357	408722
900357	462119
900357	475830
900357	605894
900357	751036
900357	792295
900357	795466
900357	839209
1639	15235
1639	68142
1639	155648
1639	171268
1639	201532
1639	230484
1639	257649
1639	590722
1639	596972
1639	670251
1639	754732
1639	762577
1639	787186
1639	908501
15235	1639
15235	68142
15235	155648
15235	171268
15235	201532
15235	230484
15235	257649
15235	590722
15235	596972
15235	661031
15235	670251
15235	754732
15235	762577
15235	787186
15235	908501
68142	15235
68142	16815
68142	126563
68142	155648
68142	215637
68142	285719
68142	294660
68142	494867
68142	590722
68142	596972
68142	628436
68142	670251
68142	754732
68142	762577
68142	787186
68142	831210
68142	850059
155648	15235
155648	590722
155648	596972
155648	670251
155648	754732
155648	762577
155648	787186
171268	15235
171268	155648
171268	527830
171268	590722
171268	596972
171268	670251
171268	754732
171268	762577
171268	787186
201532	1639
201532	15235
201532	68142
201532	155648
201532	171268
201532	230484
201532	257649
201532	494127
201532	590722
201532	596972
201532	670251
201532	754732
201532	762577
201532	787186
201532	908501
230484	1639
230484	15235
230484	68142
230484	155648
230484	171268
230484	201532
230484	257649
230484	590722
230484	596972
230484	670251
230484	754732
230484	762577
230484	787186
230484	908501
257649	1639
257649	15235
257649	68142
257649	155648
257649	171268
257649	201532
257649	230484
257649	590722
257649	596972
257649	670251
257649	754732
257649	762577
257649	787186
257649	908501
590722	15235
590722	155648
590722	218468
590722	494867
590722	527830
590722	596972
590722	670251
590722	754732
590722	762577
590722	787186
670251	15235
670251	114271
670251	155648
670251	283460
670251	432025
670251	494127
670251	583559
670251	590722
670251	596972
670251	645996
670251	656159
670251	661017
670251	754732
670251	762577
670251	787186
670251	834758
754732	32597
754732	35952
754732	36919
754732	49492
754732	63854
754732	75864
754732	159871
754732	161988
754732	235030
754732	249785
754732	299257
754732	300334
754732	320474
754732	359769
754732	401191
754732	478307
754732	507168
754732	527830
754732	527831
754732	539120
754732	584452
754732	620373
754732	674572
754732	765525
754732	773872
754732	837280
754732	844829
762577	15235
762577	68142
762577	126563
762577	155648
762577	215637
762577	494867
762577	590722
762577	596972
762577	670251
762577	754732
762577	787186
762577	831210
762577	850059
787186	5081
787186	15235
787186	155648
787186	497123
787186	590722
787186	596972
787186	619951
787186	670251
787186	754732
787186	762577
787186	845567
908501	1639
908501	15235
908501	68142
908501	155648
908501	171268
908501	201532
908501	230484
908501	257649
908501	590722
908501	596972
908501	670251
908501	754732
908501	762577
908501	774618
908501	787186
1641	159305
1641	211792
1641	269822
1641	818382
1641	883440
159305	8834
159305	47688
159305	150866
159305	226587
159305	236482
159305	246940
159305	269822
159305	455043
159305	478010
159305	528314
159305	612400
159305	659499
159305	700121
159305	818382
159305	870033
211792	82102
211792	105102
211792	211333
211792	265751
211792	310959
211792	382701
211792	495278
211792	507559
211792	509891
211792	556244
211792	556886
211792	578651
211792	679741
211792	817843
211792	818382
211792	883440
211792	899596
269822	8834
269822	14571
269822	105102
269822	246940
269822	277198
269822	279942
269822	430708
269822	455043
269822	571567
269822	612400
269822	659499
269822	724629
269822	743796
269822	776017
269822	785394
269822	818382
269822	823806
269822	870033
269822	881092
269822	906306
883440	105102
883440	144104
883440	159305
883440	211792
883440	310959
883440	382701
883440	495278
883440	509891
883440	556244
883440	556886
883440	569670
883440	578651
883440	818382
883440	899596
1642	494460
1642	627935
1642	636490
1642	892404
494460	627935
494460	636490
494460	892404
627935	7994
627935	49450
627935	151657
627935	172042
627935	174305
627935	336378
627935	494460
627935	521619
627935	636490
627935	840783
627935	892404
636490	71265
636490	106674
636490	138824
636490	160656
636490	202272
636490	278087
636490	284078
636490	329205
636490	494460
636490	511344
636490	565820
636490	627935
636490	629826
636490	759117
636490	806734
636490	892404
892404	494460
892404	627935
892404	636490
1643	427638
1643	516117
427638	481612
427638	691643
516117	1643
516117	107207
516117	196930
516117	276360
516117	297394
516117	303374
516117	347319
516117	351577
516117	427638
516117	481612
516117	691643
516117	699754
516117	809598
1645	361733
1645	438491
1645	485462
1645	536424
361733	216456
361733	463836
361733	533861
361733	761306
485462	65313
485462	109680
485462	133076
485462	138842
485462	158781
485462	183825
485462	201302
485462	226796
485462	281118
485462	287222
485462	287555
485462	289900
485462	313266
485462	317442
485462	353652
485462	360874
485462	367500
485462	372487
485462	400019
485462	401620
485462	478309
485462	538005
485462	588653
485462	604507
485462	607291
485462	619296
485462	623887
485462	641083
485462	649101
485462	729404
485462	730875
485462	740853
485462	745749
485462	771674
485462	806161
485462	839425
485462	905734
485462	912985
485462	913461
536424	1645
536424	38025
536424	163084
536424	174567
536424	363288
536424	364513
536424	374122
536424	438491
536424	451489
536424	602784
536424	652968
536424	664333
1646	156866
156866	418292
1647	32163
1647	47823
1647	48888
1647	138746
1647	183951
1647	237714
1647	575811
1647	587538
1647	812640
47823	18631
47823	32163
47823	34291
47823	35953
47823	42160
47823	43858
47823	48888
47823	67868
47823	70194
47823	70197
47823	89955
47823	90643
47823	95711
47823	97657
47823	99504
47823	99913
47823	104566
47823	124571
47823	138746
47823	160516
47823	164508
47823	206003
47823	207430
47823	214740
47823	236591
47823	253854
47823	265423
47823	270085
47823	274307
47823	278279
47823	279402
47823	286560
47823	289290
47823	315163
47823	320147
47823	326341
47823	327053
47823	336373
47823	345907
47823	348944
47823	357005
47823	384124
47823	396443
47823	400587
47823	414892
47823	446222
47823	458808
47823	462030
47823	467249
47823	467472
47823	472689
47823	483668
47823	484396
47823	491540
47823	512700
47823	516359
47823	531318
47823	550045
47823	555611
47823	557458
47823	563971
47823	565744
47823	574862
47823	596105
47823	616157
47823	622837
47823	624510
47823	626413
47823	662729
47823	683791
47823	684451
47823	704237
47823	709423
47823	717882
47823	722164
47823	728634
47823	734702
47823	740141
47823	757685
47823	758980
47823	761948
47823	774124
47823	784157
47823	794308
47823	796551
47823	808521
47823	812640
47823	817493
47823	841575
47823	852434
47823	855169
47823	864897
47823	868821
47823	880531
47823	880936
47823	886425
47823	887269
47823	888390
47823	892308
47823	904433
183951	32163
183951	47823
183951	48888
183951	138746
183951	289290
183951	384124
183951	812640
183951	852434
237714	1647
237714	2761
237714	32163
237714	47823
237714	48888
237714	138746
237714	146151
237714	183951
237714	259008
237714	328145
237714	447734
237714	493161
237714	544818
237714	692947
237714	703009
237714	812640
237714	897708
575811	1647
575811	32163
575811	47823
575811	48888
575811	138746
575811	384124
575811	545834
575811	812640
587538	1647
587538	32163
587538	47823
587538	48888
587538	108129
587538	138746
587538	264986
587538	326747
587538	384124
587538	446913
587538	545834
587538	575811
587538	633521
587538	812640
587538	897889
1648	11759
1648	15883
1648	66887
1648	133192
1648	216207
1648	221632
1648	223897
1648	395068
1648	427515
1648	434577
1648	456456
1648	683764
1648	696665
1648	750731
1648	769113
1648	872473
11759	80089
11759	133192
11759	154283
11759	221632
11759	328529
11759	355324
11759	478308
11759	501190
11759	590636
11759	683764
11759	696665
11759	710751
11759	750731
11759	769113
11759	819872
11759	840670
66887	133192
66887	221632
66887	327248
66887	434577
66887	506283
66887	604280
66887	683764
66887	911165
133192	13592
133192	48321
133192	131485
133192	185821
133192	221632
133192	327461
133192	434577
133192	444796
133192	487989
133192	509912
133192	658315
133192	683764
133192	797098
133192	817355
133192	911165
216207	1648
216207	143995
216207	221632
216207	223897
216207	395068
216207	395279
216207	683764
221632	63214
221632	91920
221632	123663
221632	133192
221632	140823
221632	159204
221632	173336
221632	327461
221632	386459
221632	444796
221632	449050
221632	537762
221632	629657
221632	632491
221632	682655
221632	815473
221632	819972
221632	907517
223897	170718
223897	221632
223897	395912
223897	683764
223897	736566
223897	739524
223897	743064
223897	862984
223897	909717
223897	914702
395068	181082
395068	183167
395068	221632
395068	395279
395068	683764
395068	749291
427515	145467
427515	233183
427515	591898
427515	634552
427515	816125
427515	870383
434577	1648
434577	11759
434577	66887
434577	122896
434577	133192
434577	133406
434577	183167
434577	191474
434577	221632
434577	228732
434577	395912
434577	416413
434577	492562
434577	531406
434577	683764
434577	696665
434577	750731
434577	769113
434577	831442
434577	888478
456456	185821
683764	71762
683764	130784
683764	133192
683764	143995
683764	174072
683764	175845
683764	184570
683764	203853
683764	207328
683764	227232
683764	230690
683764	256344
683764	328529
683764	395068
683764	395279
683764	434481
683764	470435
683764	493364
683764	506963
683764	534699
683764	548762
683764	579857
683764	591802
683764	610103
683764	613498
683764	634362
683764	736566
683764	741063
683764	749291
683764	768897
683764	792387
683764	816552
683764	819872
683764	824601
683764	836578
683764	837853
683764	888487
683764	892623
696665	1648
696665	11759
696665	66887
696665	71762
696665	122896
696665	133192
696665	143995
696665	174072
696665	184570
696665	207328
696665	221632
696665	230690
696665	256344
696665	395068
696665	434481
696665	434577
696665	452696
696665	470435
696665	493364
696665	506963
696665	534699
696665	613498
696665	634362
696665	683764
696665	736566
696665	750731
696665	768897
696665	769113
696665	769315
696665	819872
696665	824601
696665	831442
696665	837853
696665	888478
696665	888487
696665	892623
750731	1648
750731	11759
750731	66887
750731	133192
750731	221632
750731	251909
750731	416413
750731	434577
750731	444796
750731	683764
750731	696665
750731	769113
750731	915167
769113	1648
769113	11759
769113	66887
769113	133192
769113	204417
769113	221632
769113	278751
769113	394620
769113	434577
769113	445244
769113	483639
769113	581163
769113	625695
769113	655064
769113	683764
769113	696665
769113	750731
769113	819872
769113	837853
769113	839337
769113	851752
769113	900793
769113	907681
1649	106890
1649	108719
1649	110354
1649	126988
1649	159753
1649	202308
1649	227798
1649	234825
1649	292014
1649	341029
1649	350555
1649	394623
1649	427935
1649	435627
1649	455624
1649	493575
1649	514474
1649	554931
1649	560622
1649	581280
1649	676164
1649	686795
1649	708020
1649	781530
1649	783204
1649	798355
1649	821766
1649	864431
1649	885800
1649	910420
1649	912245
106890	554931
106890	686795
106890	912245
110354	34107
110354	65515
110354	72652
110354	100165
110354	202081
110354	229116
110354	294684
110354	298532
110354	394623
110354	418608
110354	425770
110354	499212
110354	521926
110354	576864
110354	581280
110354	649447
110354	698800
110354	712468
110354	889329
126988	234825
126988	561660
126988	676164
126988	783204
126988	821766
159753	15694
159753	127726
159753	191562
159753	215235
159753	347516
159753	481368
159753	755269
159753	877707
202308	425770
202308	514474
202308	686795
202308	821766
202308	912245
292014	327115
292014	425770
292014	748291
292014	808189
292014	821766
341029	151711
341029	180003
341029	185824
341029	235269
341029	275596
341029	285058
341029	294655
341029	297669
341029	300014
341029	425770
341029	505011
341029	518481
341029	602243
341029	644829
341029	667771
341029	765959
341029	793126
341029	828656
341029	854192
350555	13892
350555	25907
350555	31393
350555	37152
350555	102005
350555	137765
350555	154708
350555	159753
350555	169644
350555	208314
350555	214918
350555	221025
350555	251802
350555	253365
350555	270288
350555	281044
350555	285058
350555	300014
350555	318225
350555	338355
350555	365929
350555	403705
350555	412075
350555	425770
350555	439874
350555	442506
350555	484923
350555	497541
350555	509634
350555	644241
350555	644829
350555	653976
350555	669532
350555	674044
350555	680439
350555	709231
350555	828656
350555	865842
350555	877707
350555	882081
394623	31842
394623	34107
394623	65515
394623	202081
394623	298532
394623	418608
394623	425770
394623	499212
394623	521926
394623	581280
394623	712468
435627	425770
435627	821766
435627	883267
435627	910420
435627	912245
455624	425770
514474	202308
514474	425770
514474	686795
514474	821766
514474	912245
554931	912245
581280	34107
581280	55579
581280	65515
581280	202081
581280	298532
581280	312755
581280	418608
581280	425770
581280	499212
581280	521926
581280	712468
581280	877707
581280	885800
686795	202308
686795	425770
686795	514474
686795	821766
686795	912245
708020	425770
708020	821766
783204	300014
783204	425770
783204	712857
798355	178139
798355	603648
798355	655183
798355	821766
821766	109157
821766	126988
821766	185414
821766	193333
821766	195837
821766	285058
821766	300014
821766	362202
821766	425770
821766	454309
821766	554291
821766	560622
821766	712857
821766	717562
821766	783204
821766	798355
821766	864431
821766	908065
864431	2484
864431	34213
864431	123205
864431	175360
864431	283178
864431	325563
864431	327999
864431	330292
864431	371081
864431	376495
864431	498905
864431	503285
864431	564064
864431	579729
864431	589295
864431	610555
864431	648866
864431	680654
864431	687222
864431	688820
864431	712857
864431	745939
864431	778497
864431	780857
864431	821766
864431	853191
885800	34107
885800	65515
885800	102462
885800	193181
885800	202081
885800	227798
885800	298532
885800	418608
885800	475191
885800	499212
885800	521926
885800	581280
885800	712468
910420	425770
910420	435627
910420	821766
910420	883267
910420	912245
912245	106890
912245	202308
912245	435627
912245	514474
912245	554931
912245	686795
912245	910420
1650	8979
1650	204961
1650	234940
1650	295129
1650	346605
1650	421456
1650	494357
1650	508287
1650	574820
1650	840696
1650	851533
1650	854102
1650	910834
8979	89310
8979	195863
8979	272329
8979	295129
8979	346605
8979	494357
8979	537084
8979	573897
8979	574820
8979	709051
8979	731235
8979	771778
8979	806945
8979	841492
8979	854102
8979	910834
204961	8979
204961	75269
204961	202446
204961	222294
204961	234940
204961	295129
204961	297295
204961	331402
204961	346605
204961	421456
204961	494357
204961	508287
204961	574820
204961	658106
204961	782674
204961	822951
204961	840696
204961	851533
204961	854102
204961	910834
234940	8979
234940	204961
234940	295129
234940	300045
234940	346605
234940	421456
234940	494357
234940	508287
234940	562323
234940	574820
234940	587010
234940	589771
234940	840696
234940	851533
234940	854102
234940	894739
234940	910834
295129	8979
295129	228738
295129	242345
295129	346605
295129	492892
295129	494357
295129	574820
295129	683874
295129	777283
295129	799445
295129	807676
295129	852653
295129	854102
295129	910834
346605	8979
346605	295129
346605	309242
346605	310761
346605	494357
346605	574820
346605	597538
346605	652976
346605	854102
346605	910834
421456	8979
421456	38158
421456	51506
421456	142730
421456	183638
421456	204961
421456	234940
421456	295129
421456	346605
421456	494357
421456	508287
421456	564091
421456	574820
421456	639473
421456	660834
421456	840696
421456	851533
421456	854102
421456	872572
421456	910834
494357	8979
494357	157845
494357	265099
494357	270778
494357	295129
494357	346605
494357	574820
494357	629008
494357	845272
494357	854102
494357	861614
494357	910834
494357	914627
508287	8979
508287	204961
508287	234940
508287	295129
508287	346605
508287	421456
508287	494357
508287	565495
508287	574820
508287	710207
508287	840696
508287	851533
508287	854102
508287	910834
574820	8979
574820	112970
574820	123755
574820	147598
574820	148368
574820	238785
574820	246746
574820	295129
574820	328941
574820	346605
574820	359351
574820	427629
574820	492892
574820	494357
574820	506299
574820	517812
574820	562518
574820	645553
574820	674814
574820	702380
574820	854102
574820	899485
574820	910834
840696	1650
840696	8979
840696	22772
840696	52550
840696	135058
840696	191250
840696	204961
840696	234940
840696	242677
840696	295129
840696	346605
840696	367842
840696	421456
840696	494357
840696	508287
840696	574820
840696	793148
840696	851533
840696	854102
840696	910834
851533	7456
851533	8979
851533	10704
851533	94121
851533	204961
851533	234940
851533	295129
851533	346605
851533	421456
851533	494357
851533	508287
851533	574820
851533	602269
851533	840696
851533	854102
851533	910834
854102	8979
854102	23218
854102	56587
854102	247206
854102	270322
854102	295129
854102	346605
854102	427114
854102	494357
854102	574820
854102	857206
854102	910834
910834	8979
910834	193166
910834	258338
910834	295129
910834	346605
910834	494357
910834	574820
910834	706561
910834	739261
910834	789386
910834	854102
1653	468736
1653	709015
709015	323702
709015	357312
709015	468736
709015	524341
1654	191708
1654	211902
1654	223236
1654	269858
1654	391462
1654	391985
1654	430038
1654	545015
1654	556783
1654	672439
1654	679743
1654	699754
1654	744346
1654	759832
191708	1654
191708	211902
191708	223236
191708	269858
191708	391462
191708	391985
191708	430038
191708	545015
191708	556783
191708	672439
191708	679743
191708	699754
191708	700906
191708	716994
191708	744346
191708	759832
211902	1654
211902	191708
211902	201654
211902	223236
211902	269858
211902	391462
211902	391985
211902	402965
211902	430038
211902	545015
211902	556783
211902	672439
211902	679743
211902	689851
211902	695947
211902	699754
211902	744346
211902	759832
269858	1654
269858	94446
269858	191708
269858	196045
269858	211902
269858	218893
269858	223236
269858	391462
269858	391985
269858	430038
269858	450034
269858	462109
269858	535018
269858	539265
269858	545015
269858	556783
269858	596698
269858	672439
269858	679743
269858	684209
269858	699754
269858	741782
269858	744346
269858	759832
391462	1654
391462	191708
391462	211902
391462	223236
391462	269858
391462	391985
391462	430038
391462	545015
391462	556783
391462	672439
391462	679743
391462	699754
391462	744346
391462	759832
391985	1307
391985	1654
391985	62367
391985	132181
391985	162854
391985	191708
391985	201654
391985	208305
391985	211902
391985	223236
391985	269858
391985	327791
391985	391462
391985	402590
391985	402965
391985	413515
391985	430038
391985	436236
391985	439858
391985	486537
391985	503342
391985	535856
391985	545015
391985	556783
391985	568103
391985	666649
391985	672439
391985	679743
391985	689851
391985	695947
391985	699754
391985	711724
391985	741782
391985	744346
391985	754123
391985	755944
391985	759832
391985	771556
391985	847547
391985	850085
391985	890977
391985	892494
430038	1654
430038	191708
430038	211902
430038	223236
430038	269858
430038	391462
430038	391985
430038	545015
430038	556783
430038	672439
430038	679743
430038	699754
430038	744346
430038	759832
545015	1654
545015	191708
545015	211902
545015	223236
545015	269858
545015	391462
545015	391985
545015	430038
545015	556783
545015	672439
545015	679743
545015	699754
545015	744346
545015	759832
556783	1654
556783	191708
556783	211902
556783	223236
556783	269858
556783	391462
556783	391985
556783	430038
556783	545015
556783	672439
556783	679743
556783	699754
556783	744346
556783	759832
672439	1654
672439	191708
672439	211902
672439	223236
672439	269858
672439	391462
672439	391985
672439	430038
672439	545015
672439	556783
672439	679743
672439	699754
672439	744346
672439	759832
679743	1654
679743	32276
679743	191708
679743	209448
679743	211902
679743	223236
679743	246184
679743	269858
679743	290922
679743	293066
679743	391462
679743	391985
679743	424145
679743	430038
679743	462988
679743	545015
679743	556783
679743	565878
679743	620277
679743	642875
679743	672439
679743	699754
679743	741782
679743	744346
679743	750922
679743	759832
744346	1654
744346	191708
744346	211902
744346	223236
744346	269858
744346	391462
744346	391985
744346	430038
744346	545015
744346	556783
744346	672439
744346	679743
744346	699754
744346	759832
744346	809608
744346	891869
759832	1654
759832	191708
759832	211902
759832	223236
759832	269858
759832	276784
759832	391462
759832	391985
759832	423480
759832	430038
759832	503342
759832	545015
759832	556783
759832	672439
759832	679743
759832	699754
759832	744346
759832	890977
1655	64635
1655	342248
1655	494659
1655	621654
1655	713862
1655	797058
64635	1655
64635	342248
64635	494659
64635	621654
64635	713862
64635	797058
342248	1655
342248	64635
342248	494659
342248	621654
342248	713862
342248	797058
494659	1655
494659	64635
494659	342248
494659	621654
494659	713862
494659	797058
621654	1655
621654	64635
621654	342248
621654	494659
621654	713862
621654	797058
713862	1655
713862	64635
713862	342248
713862	494659
713862	621654
713862	797058
797058	1655
797058	64635
797058	342248
797058	494659
797058	621654
797058	713862
1656	256511
1656	262818
1656	337212
1656	349101
1656	464648
1656	484119
1656	500135
1656	613970
1656	691838
1656	698051
1656	700482
1656	706748
1656	723235
1656	747818
1656	802723
256511	1656
256511	262818
256511	337212
256511	349101
256511	464648
256511	484119
256511	500135
256511	613970
256511	691838
256511	698051
256511	700482
256511	706748
256511	747818
262818	1656
262818	11109
262818	84201
262818	201367
262818	256511
262818	261099
262818	337212
262818	349101
262818	427629
262818	448427
262818	464648
262818	484119
262818	500135
262818	613970
262818	666525
262818	691838
262818	698051
262818	700482
262818	706748
262818	747818
262818	816668
337212	1656
337212	256511
337212	262818
337212	349101
337212	433707
337212	464648
337212	484119
337212	500135
337212	564744
337212	613970
337212	691838
337212	698051
337212	700482
337212	706748
337212	747818
349101	1656
349101	256511
349101	262818
349101	337212
349101	415502
349101	464648
349101	484119
349101	500135
349101	613970
349101	691838
349101	698051
349101	700482
349101	706748
349101	747818
464648	1656
464648	73254
464648	93876
464648	256511
464648	262818
464648	337212
464648	349101
464648	484119
464648	500135
464648	613970
464648	653607
464648	691838
464648	698051
464648	700482
464648	706748
464648	709177
464648	747818
464648	800473
464648	860537
484119	1656
484119	91126
484119	256511
484119	262818
484119	337212
484119	349101
484119	464648
484119	500135
484119	613970
484119	691838
484119	698051
484119	700482
484119	706748
484119	747818
500135	1656
500135	130965
500135	219699
